datetime,code,open,close,high,low,vol,amount,p_change
2017-02-14,000300,3438.51,3435.8,3440.67,3424.4,948094.0,98537168896.0,-0.01
2017-02-13,000300,3416.92,3436.27,3439.54,3416.87,1201445.0,125332996096.0,0.67
2017-02-10,000300,3398.32,3413.49,3422.33,3398.03,1237687.0,121908576256.0,0.51
2017-02-09,000300,3381.9,3396.29,3406.59,3379.79,975585.0,102134226944.0,0.38
2017-02-08,000300,3361.78,3383.29,3383.69,3347.43,754028.0,82869739520.0,0.52
2017-02-07,000300,3371.77,3365.68,3376.71,3354.63,637544.0,69758181376.0,-0.22
2017-02-06,000300,3368.11,3373.21,3381.33,3358.75,685213.0,73408135168.0,0.26
2017-02-03,000300,3390.93,3364.49,3392.48,3362.57,551888.0,57113853952.0,-0.69
2017-01-26,000300,3378.26,3387.96,3395.88,3378.26,653166.0,66488819712.0,0.36
2017-01-25,000300,3361.66,3375.9,3376.44,3357.22,583769.0,62483394560.0,0.34
2017-01-24,000300,3363.14,3364.45,3371.32,3355.9,661942.0,66049650688.0,0.01
2017-01-23,000300,3359.05,3364.08,3378.74,3355.85,755574.0,76492660736.0,0.27
2017-01-20,000300,3326.98,3354.89,3358.41,3326.37,653004.0,70831325184.0,0.77
2017-01-19,000300,3330.95,3329.29,3346.5,3324.68,661598.0,63869710336.0,-0.3
2017-01-18,000300,3323.34,3339.37,3350.96,3320.41,706232.0,75680677888.0,0.39
2017-01-17,000300,3305.6,3326.36,3327.38,3292.2,694533.0,74754506752.0,0.21
2017-01-16,000300,3314.15,3319.45,3322.78,3264.21,1577791.0,153262522368.0,-0.01
2017-01-13,000300,3317.96,3319.91,3338.17,3309.37,841805.0,84556103680.0,0.07
2017-01-12,000300,3332.69,3317.62,3343.13,3315.96,812391.0,75031887872.0,-0.51
2017-01-11,000300,3355.8,3334.5,3366.63,3334.3,910714.0,86750453760.0,-0.71
2017-01-10,000300,3361.64,3358.27,3370.51,3354.09,838191.0,82533965824.0,-0.17
2017-01-09,000300,3345.75,3363.9,3366.22,3344.35,837079.0,87916118016.0,0.48
2017-01-06,000300,3366.85,3347.67,3368.87,3346.89,874591.0,91072258048.0,-0.6
2017-01-05,000300,3368.34,3367.79,3373.41,3361.46,883363.0,91189338112.0,-0.02
2017-01-04,000300,3340.56,3368.31,3369.57,3338.15,900508.0,98014355456.0,0.78
2017-01-03,000300,3313.95,3342.23,3345.26,3313.95,865678.0,87612768256.0,0.97
2016-12-30,000300,3302.6,3310.08,3313.55,3295.75,717441.0,76921372672.0,0.37
2016-12-29,000300,3297.04,3297.76,3312.11,3288.1,700879.0,75972960256.0,-0.13
2016-12-28,000300,3315.75,3301.89,3320.55,3293.17,690004.0,71759839232.0,-0.44
2016-12-27,000300,3319.21,3316.39,3330.23,3315.83,754863.0,79617130496.0,-0.18
2016-12-26,000300,3293.22,3322.4,3322.42,3267.05,897939.0,95493218304.0,0.45
2016-12-23,000300,3333.4,3307.6,3334.89,3300.88,974447.0,99575472128.0,-0.84
2016-12-22,000300,3335.12,3335.67,3340.36,3322.72,922772.0,92564881408.0,-0.09
2016-12-21,000300,3313.75,3338.54,3342.48,3313.75,1082549.0,106205487104.0,0.89
2016-12-20,000300,3328.3,3309.06,3329.1,3289.27,875695.0,88527347712.0,-0.6
2016-12-19,000300,3342.35,3328.98,3344.86,3325.0,816406.0,86095691776.0,-0.51
2016-12-16,000300,3335.36,3346.03,3356.29,3330.49,907754.0,98112208896.0,0.17
2016-12-15,000300,3363.86,3340.43,3378.04,3327.14,1149606.0,121507815424.0,-1.14
2016-12-14,000300,3399.41,3378.95,3412.28,3378.27,1240077.0,126182670336.0,-0.77
2016-12-13,000300,3394.21,3405.04,3416.21,3370.6,1211050.0,124454191104.0,-0.12
2016-12-12,000300,3489.27,3409.18,3495.8,3400.79,1874677.0,199163543552.0,-2.42
2016-12-09,000300,3464.87,3493.7,3507.93,3461.76,1503033.0,152674861056.0,0.68
2016-12-08,000300,3481.81,3470.14,3484.34,3466.51,1173839.0,119188512768.0,-0.16
2016-12-07,000300,3458.37,3475.75,3475.75,3445.76,1143451.0,115282190336.0,0.48
2016-12-06,000300,3466.24,3459.15,3477.59,3456.81,1155290.0,125727752192.0,-0.3
2016-12-05,000300,3473.69,3469.41,3496.88,3457.34,1808523.0,190175068160.0,-1.69
2016-12-02,000300,3559.77,3528.95,3562.55,3516.79,1963554.0,203742150656.0,-1.01
2016-12-01,000300,3543.96,3565.04,3575.97,3543.25,1801707.0,199637745664.0,0.76
2016-11-30,000300,3557.64,3538.0,3567.07,3527.02,1785601.0,190681235456.0,-0.73
2016-11-29,000300,3525.9,3564.04,3583.72,3521.38,2369183.0,248322818048.0,0.82
2016-11-28,000300,3538.68,3535.08,3553.36,3528.32,2073754.0,219859763200.0,0.39
2016-11-25,000300,3490.04,3521.3,3521.3,3463.95,1536215.0,166832177152.0,0.93
2016-11-24,000300,3468.81,3488.74,3508.16,3467.01,1457463.0,165071454208.0,0.4
2016-11-23,000300,3473.9,3474.73,3492.96,3465.76,1623885.0,171247108096.0,0.18
2016-11-22,000300,3443.22,3468.36,3469.22,3443.22,1685234.0,167250673664.0,0.79
2016-11-21,000300,3412.65,3441.11,3463.14,3412.08,1464345.0,147542589440.0,0.69
2016-11-18,000300,3437.49,3417.46,3443.12,3413.27,1159512.0,117345607680.0,-0.55
2016-11-17,000300,3423.47,3436.53,3437.67,3412.88,1215617.0,121576882176.0,0.2
2016-11-16,000300,3432.43,3429.59,3435.64,3419.24,1298085.0,128944603136.0,-0.01
2016-11-15,000300,3428.87,3429.87,3434.92,3415.99,1345663.0,135206772736.0,-0.01
2016-11-14,000300,3409.22,3430.25,3452.62,3408.14,2132471.0,208353312768.0,0.38
2016-11-11,000300,3387.95,3417.22,3422.67,3382.89,1987815.0,190647271424.0,0.78
2016-11-10,000300,3374.91,3390.61,3403.02,3374.91,1347055.0,133277401088.0,1.12
2016-11-09,000300,3370.6,3353.05,3373.1,3322.08,1391100.0,145186914304.0,-0.54
2016-11-08,000300,3367.7,3371.12,3383.92,3361.13,1031482.0,105138257920.0,0.43
2016-11-07,000300,3353.44,3356.59,3362.74,3342.31,998779.0,94370873344.0,0.07
2016-11-04,000300,3362.21,3354.17,3377.64,3348.43,1040696.0,110813765632.0,-0.32
2016-11-03,000300,3326.9,3365.08,3379.99,3324.84,1262235.0,137386467328.0,0.95
2016-11-02,000300,3350.71,3333.35,3356.4,3331.38,911971.0,100348993536.0,-0.77
2016-11-01,000300,3338.71,3359.05,3359.39,3334.46,749382.0,84717682688.0,0.68
2016-10-31,000300,3332.41,3336.28,3340.47,3317.33,713528.0,80701825024.0,-0.12
2016-10-28,000300,3347.14,3340.13,3370.75,3337.29,931333.0,104797970432.0,-0.17
2016-10-27,000300,3351.46,3345.7,3352.35,3335.13,776298.0,85241012224.0,-0.27
2016-10-26,000300,3365.2,3354.8,3367.83,3349.57,980247.0,104719319040.0,-0.38
2016-10-25,000300,3367.48,3367.45,3373.91,3356.59,1111916.0,110576508928.0,-0.0
2016-10-24,000300,3332.51,3367.58,3382.83,3330.97,1530143.0,150063005696.0,1.2
2016-10-21,000300,3315.72,3327.74,3341.56,3309.18,1097851.0,107114930176.0,0.28
2016-10-20,000300,3317.18,3318.6,3324.9,3312.17,792388.0,82481094656.0,0.07
2016-10-19,000300,3323.3,3316.24,3332.52,3309.83,1011677.0,96354443264.0,-0.15
2016-10-18,000300,3272.68,3321.33,3321.33,3272.68,1028607.0,104625045504.0,1.33
2016-10-17,000300,3305.96,3277.88,3309.01,3271.54,861135.0,88199421952.0,-0.85
2016-10-14,000300,3298.73,3305.85,3306.69,3285.73,823162.0,81485594624.0,0.1
2016-10-13,000300,3299.16,3302.65,3307.41,3292.4,812242.0,79923748864.0,0.08
2016-10-12,000300,3299.14,3300.01,3302.56,3289.75,686697.0,72386912256.0,-0.2
2016-10-11,000300,3296.87,3306.56,3308.0,3292.88,877131.0,88213422080.0,0.39
2016-10-10,000300,3265.36,3293.87,3294.64,3258.96,805192.0,89607987200.0,1.25
2016-09-30,000300,3240.18,3253.28,3260.94,3239.04,449780.0,52655734784.0,0.27
2016-09-29,000300,3234.86,3244.39,3257.77,3234.8,554525.0,62220300288.0,0.42
2016-09-28,000300,3243.65,3230.89,3243.65,3228.0,447274.0,51996405760.0,-0.3
2016-09-27,000300,3214.87,3240.75,3240.78,3214.44,584605.0,66651131904.0,0.64
2016-09-26,000300,3267.69,3220.28,3267.69,3220.28,704521.0,78700838912.0,-1.69
2016-09-23,000300,3292.28,3275.67,3293.92,3275.02,579939.0,68046258176.0,-0.47
2016-09-22,000300,3281.47,3291.12,3303.2,3277.98,757535.0,89991757824.0,0.75
2016-09-21,000300,3257.71,3266.64,3270.9,3254.32,591429.0,68957741056.0,0.28
2016-09-20,000300,3264.66,3257.4,3265.04,3252.39,527842.0,61626150912.0,-0.18
2016-09-19,000300,3242.74,3263.12,3264.9,3242.74,588310.0,67678031872.0,0.75
2016-09-14,000300,3245.74,3238.73,3255.0,3231.34,704326.0,79780749312.0,-0.66
2016-09-13,000300,3265.34,3260.33,3269.22,3246.39,671802.0,76862644224.0,-0.07
2016-09-12,000300,3271.87,3262.6,3276.72,3234.57,1229176.0,134456631296.0,-1.67
2016-09-09,000300,3339.37,3318.04,3344.95,3318.04,826570.0,95471190016.0,-0.64
2016-09-08,000300,3338.01,3339.56,3343.4,3328.23,719161.0,83742343168.0,-0.04
2016-09-07,000300,3344.07,3340.82,3357.36,3337.75,1029401.0,115119906816.0,-0.05
2016-09-06,000300,3322.02,3342.63,3347.95,3300.13,982840.0,118366535680.0,0.69
2016-09-05,000300,3321.01,3319.68,3338.42,3314.63,782924.0,87531085824.0,0.17
2016-09-02,000300,3298.72,3314.11,3320.43,3295.76,827918.0,99396378624.0,0.38
2016-09-01,000300,3326.74,3301.58,3329.35,3301.21,849472.0,100911464448.0,-0.79
2016-08-31,000300,3310.57,3327.79,3333.97,3304.66,795708.0,99215040512.0,0.48
2016-08-30,000300,3310.32,3311.99,3325.12,3304.6,757259.0,89513017344.0,0.13
2016-08-29,000300,3306.57,3307.78,3315.08,3297.07,770363.0,88011644928.0,0.02
2016-08-26,000300,3312.5,3307.09,3328.95,3301.74,815306.0,93213204480.0,-0.06
2016-08-25,000300,3314.08,3308.97,3315.08,3279.81,1005891.0,112578142208.0,-0.63
2016-08-24,000300,3341.93,3329.86,3348.13,3323.73,811914.0,94012833792.0,-0.36
2016-08-23,000300,3332.62,3341.83,3359.65,3324.96,929245.0,108503695360.0,0.15
2016-08-22,000300,3364.68,3336.79,3372.83,3335.47,1079510.0,128201785344.0,-0.84
2016-08-19,000300,3358.55,3365.02,3374.04,3341.19,1199615.0,135382704128.0,0.02
2016-08-18,000300,3369.95,3364.49,3394.79,3349.69,1423801.0,172256526336.0,-0.25
2016-08-17,000300,3377.77,3373.05,3394.39,3356.92,1388476.0,167917535232.0,-0.15
2016-08-16,000300,3403.38,3378.25,3418.69,3372.02,1963897.0,226785230848.0,-0.45
2016-08-15,000300,3303.47,3393.42,3417.91,3302.38,2205434.0,258897461248.0,3.01
2016-08-12,000300,3231.81,3294.23,3294.23,3231.14,1162540.0,129354686464.0,1.88
2016-08-11,000300,3239.56,3233.36,3274.03,3232.61,1010412.0,116996161536.0,-0.31
2016-08-10,000300,3255.18,3243.34,3261.86,3242.75,904303.0,106157449216.0,-0.42
2016-08-09,000300,3232.6,3256.98,3257.33,3229.17,910652.0,105924050944.0,0.7
2016-08-08,000300,3199.57,3234.18,3234.48,3187.25,866760.0,102638116864.0,0.91
2016-08-05,000300,3201.35,3205.11,3224.87,3192.86,771963.0,94429544448.0,0.12
2016-08-04,000300,3190.55,3201.29,3201.55,3170.42,735043.0,86919593984.0,0.24
2016-08-03,000300,3179.68,3193.51,3197.16,3173.54,728641.0,79754321920.0,0.14
2016-08-02,000300,3173.76,3189.05,3189.05,3165.54,621676.0,70640762880.0,0.39
2016-08-01,000300,3196.43,3176.81,3199.98,3156.75,870034.0,98818637824.0,-0.85
2016-07-29,000300,3217.19,3203.93,3225.42,3198.68,880448.0,103787028480.0,-0.53
2016-07-28,000300,3204.46,3221.14,3235.78,3195.27,1127799.0,137295896576.0,0.09
2016-07-27,000300,3270.08,3218.24,3276.51,3157.41,1601886.0,186928365568.0,-1.57
2016-07-26,000300,3228.23,3269.59,3269.75,3228.01,810510.0,103745765376.0,1.2
2016-07-25,000300,3220.17,3230.89,3243.79,3218.14,702031.0,92015845376.0,0.18
2016-07-22,000300,3251.24,3225.16,3253.77,3220.89,860291.0,107416887296.0,-0.84
2016-07-21,000300,3238.34,3252.52,3271.37,3238.3,860048.0,107464073216.0,0.46
2016-07-20,000300,3246.86,3237.61,3254.51,3232.26,727012.0,91367448576.0,-0.33
2016-07-19,000300,3260.43,3248.23,3264.73,3226.2,888868.0,107108909056.0,-0.42
2016-07-18,000300,3269.71,3262.02,3281.64,3251.77,1103125.0,129785708544.0,-0.44
2016-07-15,000300,3278.84,3276.28,3285.03,3265.29,1026650.0,125179813888.0,-0.01
2016-07-14,000300,3277.48,3276.76,3281.95,3259.07,1075258.0,128090423296.0,-0.19
2016-07-13,000300,3274.02,3282.87,3300.99,3271.78,1751960.0,196592304128.0,0.3
2016-07-12,000300,3201.91,3273.18,3273.47,3200.3,1725342.0,190853742592.0,2.18
2016-07-11,000300,3199.04,3203.33,3235.96,3197.63,1385295.0,155288158208.0,0.35
2016-07-08,000300,3199.75,3192.28,3204.93,3183.96,897348.0,111063465984.0,-0.55
2016-07-07,000300,3206.55,3209.95,3220.54,3190.12,1185952.0,140488835072.0,-0.21
2016-07-06,000300,3197.63,3216.8,3217.52,3183.45,1248974.0,147232473088.0,0.29
2016-07-05,000300,3199.16,3207.38,3216.7,3198.0,1302268.0,143899099136.0,0.08
2016-07-04,000300,3136.39,3204.7,3210.6,3134.02,1333105.0,149894774784.0,1.6
2016-07-01,000300,3156.93,3154.2,3170.26,3148.29,717462.0,91215028224.0,0.01
2016-06-30,000300,3152.83,3153.92,3163.72,3148.2,796926.0,100627914752.0,0.08
2016-06-29,000300,3142.48,3151.39,3158.08,3139.13,1037236.0,117958860800.0,0.48
2016-06-28,000300,3107.4,3136.4,3139.43,3099.7,920246.0,117197791232.0,0.51
2016-06-27,000300,3065.13,3120.54,3120.64,3064.97,832672.0,104066080768.0,1.41
2016-06-24,000300,3110.65,3077.16,3130.54,3033.97,1047922.0,118967443456.0,-1.29
2016-06-23,000300,3129.72,3117.32,3129.72,3102.48,677517.0,81732550656.0,-0.53
2016-06-22,000300,3100.45,3133.96,3134.06,3096.99,664871.0,81348714496.0,0.89
2016-06-21,000300,3124.9,3106.32,3155.49,3097.94,879653.0,107233640448.0,-0.2
2016-06-20,000300,3114.91,3112.67,3118.73,3089.71,635871.0,74647805952.0,0.07
2016-06-17,000300,3096.09,3110.36,3131.05,3096.09,854029.0,97953390592.0,0.51
2016-06-16,000300,3104.36,3094.67,3112.48,3089.48,829747.0,93496238080.0,-0.7
2016-06-15,000300,3043.96,3116.37,3128.67,3042.23,873932.0,106170179584.0,1.31
2016-06-14,000300,3058.44,3075.98,3078.75,3055.66,662794.0,78622302208.0,0.31
2016-06-13,000300,3134.05,3066.34,3145.61,3065.77,929759.0,114091319296.0,-3.09
2016-06-08,000300,3171.81,3163.99,3174.97,3148.35,762917.0,97682792448.0,-0.41
2016-06-07,000300,3182.44,3177.05,3186.62,3168.18,689283.0,88711618560.0,-0.05
2016-06-06,000300,3192.78,3178.79,3197.22,3168.55,766937.0,101176229888.0,-0.33
2016-06-03,000300,3172.95,3189.33,3201.75,3162.09,1014917.0,136332025856.0,0.7
2016-06-02,000300,3158.03,3167.1,3168.82,3151.07,860034.0,97093623808.0,0.21
2016-06-01,000300,3172.96,3160.55,3181.79,3159.82,1131484.0,131700817920.0,-0.28
2016-05-31,000300,3068.6,3169.56,3170.93,3068.6,1388631.0,151398170624.0,3.35
2016-05-30,000300,3056.31,3066.71,3075.26,3037.66,630985.0,63496564736.0,0.14
2016-05-27,000300,3059.73,3062.5,3073.76,3052.18,604687.0,59371778048.0,-0.06
2016-05-26,000300,3056.6,3064.21,3072.52,3027.44,603929.0,65985183744.0,0.16
2016-05-25,000300,3079.75,3059.23,3089.1,3054.87,566528.0,63316561920.0,-0.14
2016-05-24,000300,3083.24,3063.56,3083.26,3052.59,587343.0,61106016256.0,-0.77
2016-05-23,000300,3078.51,3087.22,3098.48,3076.5,596972.0,70337511424.0,0.29
2016-05-20,000300,3047.78,3078.22,3078.53,3041.52,560808.0,65124249600.0,0.51
2016-05-19,000300,3060.34,3062.5,3086.98,3058.15,604441.0,68679061504.0,-0.18
2016-05-18,000300,3071.53,3068.04,3072.61,3039.46,827153.0,88458846208.0,-0.58
2016-05-17,000300,3095.52,3086.02,3105.2,3073.46,652781.0,75389386752.0,-0.3
2016-05-16,000300,3064.53,3095.31,3095.56,3053.66,594618.0,64405200896.0,0.66
2016-05-13,000300,3081.68,3074.94,3103.1,3064.69,626297.0,65850994688.0,-0.49
2016-05-12,000300,3059.38,3090.14,3095.35,3035.02,787657.0,81418788864.0,0.24
2016-05-11,000300,3080.64,3082.81,3102.88,3063.09,817942.0,87323410432.0,0.45
2016-05-10,000300,3055.21,3069.11,3084.72,3055.18,688499.0,70650765312.0,0.11
2016-05-09,000300,3115.43,3065.62,3115.43,3055.01,992304.0,100409212928.0,-2.07
2016-05-06,000300,3213.14,3130.35,3216.89,3130.15,1086802.0,119265214464.0,-2.6
2016-05-05,000300,3204.17,3213.92,3217.28,3196.57,747336.0,83946496000.0,0.14
2016-05-04,000300,3203.47,3209.46,3222.88,3198.29,908624.0,97797136384.0,-0.13
2016-05-03,000300,3159.82,3213.54,3218.49,3151.4,981648.0,115733864448.0,1.8
2016-04-29,000300,3153.54,3156.75,3171.29,3149.4,580297.0,70807707648.0,-0.12
2016-04-28,000300,3169.33,3160.58,3174.77,3135.64,698706.0,78876770304.0,-0.17
2016-04-27,000300,3181.93,3165.92,3188.83,3162.69,600041.0,70620405760.0,-0.42
2016-04-26,000300,3159.77,3179.16,3181.1,3150.4,590207.0,68871553024.0,0.54
2016-04-25,000300,3164.74,3162.03,3172.27,3137.11,675193.0,74734845952.0,-0.41
2016-04-22,000300,3142.56,3174.9,3175.38,3137.99,770784.0,82442919936.0,0.45
2016-04-21,000300,3160.8,3160.6,3198.56,3150.94,1047526.0,110324375552.0,-0.64
2016-04-20,000300,3244.14,3181.03,3248.42,3107.37,1622078.0,172324700160.0,-1.77
2016-04-19,000300,3243.97,3238.3,3250.73,3221.58,808714.0,90976239616.0,0.31
2016-04-18,000300,3252.67,3228.45,3252.67,3221.66,970900.0,103956152320.0,-1.34
2016-04-15,000300,3279.86,3272.21,3282.98,3261.73,998075.0,107963981824.0,-0.11
2016-04-14,000300,3277.1,3275.83,3286.07,3252.05,1131573.0,117989441536.0,0.44
2016-04-13,000300,3237.86,3261.38,3296.52,3237.86,1956138.0,200159608832.0,1.33
2016-04-12,000300,3227.37,3218.45,3232.26,3198.9,928694.0,99086557184.0,-0.36
2016-04-11,000300,3213.51,3230.1,3251.57,3213.51,1252127.0,142759493632.0,1.39
2016-04-08,000300,3189.85,3185.73,3197.77,3163.3,1010056.0,113920712704.0,-0.73
2016-04-07,000300,3266.29,3209.29,3270.82,3208.64,1124094.0,128273063936.0,-1.48
2016-04-06,000300,3250.52,3257.53,3267.64,3236.2,1201963.0,137206267904.0,-0.21
2016-04-05,000300,3211.3,3264.49,3271.93,3205.21,1460477.0,159296536576.0,1.32
2016-04-01,000300,3213.67,3221.89,3222.61,3165.86,1181221.0,127050096640.0,0.12
2016-03-31,000300,3229.2,3218.09,3241.93,3208.66,1215520.0,147267616768.0,0.06
2016-03-30,000300,3161.29,3216.28,3216.68,3161.29,1178025.0,140721766400.0,2.58
2016-03-29,000300,3171.31,3135.41,3178.07,3122.76,972947.0,113844281344.0,-1.08
2016-03-28,000300,3206.95,3169.73,3229.62,3161.88,1034419.0,123844042752.0,-0.88
2016-03-25,000300,3176.81,3197.82,3204.44,3174.32,973953.0,115195600896.0,0.5
2016-03-24,000300,3211.5,3181.85,3221.91,3181.81,1331311.0,162436038656.0,-1.68
2016-03-23,000300,3217.73,3236.09,3242.25,3202.98,1256792.0,155567079424.0,0.32
2016-03-22,000300,3231.61,3225.79,3249.68,3218.73,1610208.0,194211987456.0,-0.73
2016-03-21,000300,3203.29,3249.44,3267.78,3198.36,2332694.0,256836632576.0,2.44
2016-03-18,000300,3136.22,3171.96,3197.67,3130.1,1973025.0,210017812480.0,1.53
2016-03-17,000300,3096.81,3124.2,3147.84,3077.57,1216617.0,136603713536.0,1.11
2016-03-16,000300,3068.87,3090.03,3100.35,3064.52,1247364.0,126128857088.0,0.5
2016-03-15,000300,3061.34,3074.78,3077.08,3028.58,983119.0,101302845440.0,0.3
2016-03-14,000300,3039.57,3065.69,3106.8,3034.0,1171086.0,123539095552.0,1.57
2016-03-11,000300,2990.21,3018.28,3026.44,2982.17,733335.0,74367295488.0,0.17
2016-03-10,000300,3056.21,3013.15,3074.16,3012.69,760722.0,78180466688.0,-1.91
2016-03-09,000300,3045.92,3071.91,3072.92,3020.13,1114662.0,106298654720.0,-1.15
2016-03-08,000300,3100.15,3107.67,3109.25,3001.83,1362357.0,128758489088.0,0.09
2016-03-07,000300,3109.0,3104.84,3130.9,3083.58,1324620.0,127790342144.0,0.35
2016-03-04,000300,3047.54,3093.89,3101.66,3032.42,2191725.0,205520470016.0,1.16
2016-03-03,000300,3050.39,3058.42,3078.44,3040.25,1731057.0,165509087232.0,0.23
2016-03-02,000300,2933.92,3051.33,3054.72,2933.12,1759723.0,164025155584.0,4.12
2016-03-01,000300,2881.34,2930.69,2950.44,2863.32,1160459.0,110491041792.0,1.85
2016-02-29,000300,2939.58,2877.47,2939.87,2821.21,1293410.0,118440828928.0,-2.39
2016-02-26,000300,2942.1,2948.03,2964.39,2902.95,1069497.0,102531571712.0,1.0
2016-02-25,000300,3104.41,2918.75,3104.44,2905.46,1578297.0,153493012480.0,-6.14
2016-02-24,000300,3077.61,3109.55,3109.55,3055.25,1117826.0,112918609920.0,0.65
2016-02-23,000300,3117.2,3089.36,3119.22,3061.43,1125673.0,117476466688.0,-0.95
2016-02-22,000300,3083.93,3118.87,3128.21,3071.33,1409469.0,141684080640.0,2.21
2016-02-19,000300,3047.94,3051.58,3065.97,3032.63,873380.0,90849345536.0,-0.07
2016-02-18,000300,3079.53,3053.7,3093.51,3049.84,1244014.0,122618609664.0,-0.31
2016-02-17,000300,3034.09,3063.32,3065.78,3027.05,1282916.0,122279337984.0,0.87
2016-02-16,000300,2962.19,3037.04,3042.09,2962.19,1125796.0,112300490752.0,3.07
2016-02-15,000300,2888.43,2946.71,2961.49,2886.02,729194.0,71285047296.0,-0.58
2016-02-05,000300,2982.06,2963.79,2988.36,2962.85,768508.0,77443219456.0,-0.7
2016-02-04,000300,2960.33,2984.76,2999.21,2960.21,917797.0,91550343168.0,1.22
2016-02-03,000300,2931.29,2948.64,2954.71,2909.9,773890.0,74817093632.0,-0.43
2016-02-02,000300,2901.53,2961.33,2972.43,2901.51,886019.0,88740233216.0,2.08
2016-02-01,000300,2939.04,2901.05,2944.52,2869.56,867953.0,82931449856.0,-1.53
2016-01-29,000300,2855.6,2946.09,2965.31,2854.37,1133042.0,109462355968.0,3.24
2016-01-28,000300,2909.33,2853.76,2941.89,2841.84,992227.0,95663874048.0,-2.61
2016-01-27,000300,2953.18,2930.35,2963.54,2839.29,1322293.0,126997667840.0,-0.35
2016-01-26,000300,3099.6,2940.51,3106.53,2934.65,1269339.0,127250653184.0,-6.02
2016-01-25,000300,3129.03,3128.89,3149.33,3105.1,815400.0,85777891328.0,0.5
2016-01-22,000300,3114.9,3113.46,3132.17,3053.96,899510.0,96885669888.0,1.04
2016-01-21,000300,3136.38,3081.35,3202.54,3081.35,1111897.0,121856196608.0,-2.93
2016-01-20,000300,3204.22,3174.38,3225.95,3154.43,1306505.0,143313338368.0,-1.51
2016-01-19,000300,3132.7,3223.13,3227.91,3119.22,1276538.0,142907686912.0,2.95
2016-01-18,000300,3068.23,3130.73,3165.62,3066.73,1011283.0,109458284544.0,0.38
2016-01-15,000300,3200.89,3118.73,3216.8,3101.05,1246017.0,131882737664.0,-3.19
2016-01-14,000300,3076.64,3221.57,3226.66,3072.04,1345376.0,144771579904.0,2.08
2016-01-13,000300,3240.48,3155.88,3257.3,3155.88,1206664.0,130886082560.0,-1.86
2016-01-12,000300,3214.82,3215.71,3242.25,3174.55,1282257.0,142048903168.0,0.73
2016-01-11,000300,3303.12,3192.45,3342.48,3192.45,1746383.0,184464048128.0,-5.03
2016-01-08,000300,3371.87,3361.56,3418.85,3237.93,1859594.0,203498864640.0,2.04
2016-01-07,000300,3481.15,3294.38,3481.15,3284.74,441026.0,47130796032.0,-6.93
2016-01-06,000300,3482.41,3539.81,3543.74,3468.47,1459661.0,160947191808.0,1.75
2016-01-05,000300,3382.18,3478.78,3518.22,3377.28,1621169.0,196017078272.0,0.28
2016-01-04,000300,3725.86,3469.07,3726.24,3468.95,1153706.0,145968201728.0,-7.02
2015-12-31,000300,3760.9,3731.0,3772.62,3727.32,1018735.0,145043701760.0,-0.91
2015-12-30,000300,3762.91,3765.18,3765.66,3726.28,1056299.0,155744092160.0,0.09
2015-12-29,000300,3723.05,3761.87,3762.05,3710.48,1018855.0,140405047296.0,0.92
2015-12-28,000300,3847.53,3727.63,3853.39,3727.63,1539884.0,210026020864.0,-2.88
2015-12-25,000300,3832.08,3838.2,3848.02,3813.2,1196240.0,163314515968.0,0.23
2015-12-24,000300,3858.13,3829.4,3867.68,3787.08,1471813.0,203683545088.0,-0.96
2015-12-23,000300,3877.87,3866.38,3926.69,3862.96,2070171.0,294710771712.0,-0.27
2015-12-22,000300,3872.1,3876.73,3880.47,3841.59,1803036.0,243797360640.0,0.28
2015-12-21,000300,3762.1,3865.96,3877.82,3759.99,2174352.0,289905278976.0,2.6
2015-12-18,000300,3754.96,3767.91,3810.22,3750.93,1734659.0,232281456640.0,0.32
2015-12-17,000300,3712.78,3755.89,3768.84,3709.85,1779240.0,242543820800.0,1.91
2015-12-16,000300,3703.95,3685.44,3713.09,3677.45,1113427.0,160118243328.0,-0.24
2015-12-15,000300,3707.73,3694.39,3717.36,3679.23,1264817.0,186795458560.0,-0.46
2015-12-14,000300,3573.88,3711.32,3712.5,3571.0,1517691.0,203291508736.0,2.86
2015-12-11,000300,3605.37,3608.06,3630.74,3578.15,1103224.0,145248632832.0,-0.41
2015-12-10,000300,3634.37,3623.08,3678.32,3615.99,1202156.0,168622194688.0,-0.35
2015-12-09,000300,3613.42,3635.94,3655.16,3611.49,1133254.0,154319994880.0,0.36
2015-12-08,000300,3668.84,3623.02,3668.84,3619.44,1257810.0,163317235712.0,-1.75
2015-12-07,000300,3681.58,3687.61,3699.34,3658.58,1138831.0,161220067328.0,0.27
2015-12-04,000300,3719.73,3677.59,3726.12,3667.29,1511995.0,196455596032.0,-1.91
2015-12-03,000300,3709.55,3749.3,3758.45,3693.14,1977621.0,236698992640.0,0.73
2015-12-02,000300,3587.76,3721.95,3725.85,3573.4,2135388.0,260938694656.0,3.63
2015-12-01,000300,3562.32,3591.7,3617.31,3536.12,1365365.0,176598810624.0,0.71
2015-11-30,000300,3554.89,3566.41,3587.97,3455.07,1732011.0,220098281472.0,0.26
2015-11-27,000300,3739.1,3556.99,3742.74,3534.39,2089393.0,269758169088.0,-5.38
2015-11-26,000300,3795.25,3759.43,3805.84,3756.82,1735254.0,239797207040.0,-0.59
2015-11-25,000300,3747.76,3781.61,3781.86,3735.72,1519449.0,215125049344.0,0.74
